,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist
81,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,audio_features,4lJ6YVXQ0jUk5ILu0PSrA4,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/tracks/4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/audio-analysis/4lJ6YVXQ0jUk5ILu0PSrA4,214080,4,Ooh La La,Faces
85,0.597,0.271,5,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,audio_features,1oht5GevPN9t1T3kG1m1GO,spotify:track:1oht5GevPN9t1T3kG1m1GO,https://api.spotify.com/v1/tracks/1oht5GevPN9t1T3kG1m1GO,https://api.spotify.com/v1/audio-analysis/1oht5GevPN9t1T3kG1m1GO,203613,4,Fire and Rain - 2019 Remaster,James Taylor
86,0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,audio_features,1UKobFsdqNXQb8OthimCKe,spotify:track:1UKobFsdqNXQb8OthimCKe,https://api.spotify.com/v1/tracks/1UKobFsdqNXQb8OthimCKe,https://api.spotify.com/v1/audio-analysis/1UKobFsdqNXQb8OthimCKe,157893,4,Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash"
90,0.638,0.058,4,-25.243,1,0.0388,0.928,0.079,0.113,0.126,140.964,audio_features,2jZPEeW2ynykb2GkVqpOkJ,spotify:track:2jZPEeW2ynykb2GkVqpOkJ,https://api.spotify.com/v1/tracks/2jZPEeW2ynykb2GkVqpOkJ,https://api.spotify.com/v1/audio-analysis/2jZPEeW2ynykb2GkVqpOkJ,126640,4,4 + 20,"Crosby, Stills, Nash & Young"
93,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4,The Weight - Remastered 2000,The Band
95,0.554,0.651,4,-11.625,1,0.0414,0.811,1.57e-05,0.115,0.652,86.993,audio_features,4UEgKxYLP0bPG6EwD0DgYK,spotify:track:4UEgKxYLP0bPG6EwD0DgYK,https://api.spotify.com/v1/tracks/4UEgKxYLP0bPG6EwD0DgYK,https://api.spotify.com/v1/audio-analysis/4UEgKxYLP0bPG6EwD0DgYK,194493,4,I Got a Name - Stereo Version,Jim Croce
97,0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,audio_features,6vxHp3CDNo0afgKGp2yi1E,spotify:track:6vxHp3CDNo0afgKGp2yi1E,https://api.spotify.com/v1/tracks/6vxHp3CDNo0afgKGp2yi1E,https://api.spotify.com/v1/audio-analysis/6vxHp3CDNo0afgKGp2yi1E,164813,4,Me and Julio Down by the Schoolyard,Paul Simon
101,0.393,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,audio_features,1SDiiE3v2z89VxC3aVRKHQ,spotify:track:1SDiiE3v2z89VxC3aVRKHQ,https://api.spotify.com/v1/tracks/1SDiiE3v2z89VxC3aVRKHQ,https://api.spotify.com/v1/audio-analysis/1SDiiE3v2z89VxC3aVRKHQ,444148,3,Since I've Been Loving You - Remaster,Led Zeppelin
102,0.478,0.861,7,-7.63,1,0.0363,0.0164,0.00597,0.12,0.139,128.356,audio_features,3KeVHx19HwWzDGemwEOVoA,spotify:track:3KeVHx19HwWzDGemwEOVoA,https://api.spotify.com/v1/tracks/3KeVHx19HwWzDGemwEOVoA,https://api.spotify.com/v1/audio-analysis/3KeVHx19HwWzDGemwEOVoA,232040,4,Turn It On Again - Remastered 2007,Genesis
104,0.385,0.689,11,-11.616,0,0.0294,0.262,0.835,0.0848,0.777,101.894,audio_features,5uDu2qOoDou7cFXsipAo8l,spotify:track:5uDu2qOoDou7cFXsipAo8l,https://api.spotify.com/v1/tracks/5uDu2qOoDou7cFXsipAo8l,https://api.spotify.com/v1/audio-analysis/5uDu2qOoDou7cFXsipAo8l,218893,4,Peaches En Regalia,Frank Zappa
105,0.419,0.0879,4,-29.413,1,0.043,0.772,0.315,0.107,0.269,75.351,audio_features,5RF3XKTeCfwX8C0TeHuF5s,spotify:track:5RF3XKTeCfwX8C0TeHuF5s,https://api.spotify.com/v1/tracks/5RF3XKTeCfwX8C0TeHuF5s,https://api.spotify.com/v1/audio-analysis/5RF3XKTeCfwX8C0TeHuF5s,277659,4,Cadence and Cascade,King Crimson
106,0.362,0.0373,9,-26.157,0,0.0529,0.869,0.451,0.106,0.0427,77.479,audio_features,32GKpDMBMNQI3FdXlFFsMD,spotify:track:32GKpDMBMNQI3FdXlFFsMD,https://api.spotify.com/v1/tracks/32GKpDMBMNQI3FdXlFFsMD,https://api.spotify.com/v1/audio-analysis/32GKpDMBMNQI3FdXlFFsMD,732807,4,"Moonchild - Including ""The Dream"" and ""The Illusion""",King Crimson
107,0.275,0.494,4,-13.821,0,0.0444,0.0199,0.000677,0.426,0.301,148.191,audio_features,5Ahcvq8xtnJxCfm9jtpURO,spotify:track:5Ahcvq8xtnJxCfm9jtpURO,https://api.spotify.com/v1/tracks/5Ahcvq8xtnJxCfm9jtpURO,https://api.spotify.com/v1/audio-analysis/5Ahcvq8xtnJxCfm9jtpURO,476866,4,In The Wake Of Poseidon,King Crimson
108,0.363,0.0625,9,-30.98,1,0.0462,0.885,0.0076,0.107,0.174,143.55,audio_features,2vaWYMsPV9xSYy4wAQ5dcJ,spotify:track:2vaWYMsPV9xSYy4wAQ5dcJ,https://api.spotify.com/v1/tracks/2vaWYMsPV9xSYy4wAQ5dcJ,https://api.spotify.com/v1/audio-analysis/2vaWYMsPV9xSYy4wAQ5dcJ,75103,5,Peace - A Theme,King Crimson
109,0.294,0.35,2,-15.002,1,0.0412,0.419,3.55e-06,0.35,0.85,172.802,audio_features,5FPPVJlSnq6Vachf43VGWk,spotify:track:5FPPVJlSnq6Vachf43VGWk,https://api.spotify.com/v1/tracks/5FPPVJlSnq6Vachf43VGWk,https://api.spotify.com/v1/audio-analysis/5FPPVJlSnq6Vachf43VGWk,227600,3,The Witch's Promise,Jethro Tull
110,0.397,0.466,0,-12.035,1,0.0471,0.0813,1.15e-05,0.0919,0.819,171.768,audio_features,5AhyxWDDMvc3l7vttW68Al,spotify:track:5AhyxWDDMvc3l7vttW68Al,https://api.spotify.com/v1/tracks/5AhyxWDDMvc3l7vttW68Al,https://api.spotify.com/v1/audio-analysis/5AhyxWDDMvc3l7vttW68Al,293213,4,Songs from the Wood - 2003 Remaster,Jethro Tull
117,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4,Gimme Shelter,The Rolling Stones
118,0.177,0.467,9,-10.427,0,0.0321,0.314,0.832,0.316,0.247,156.728,audio_features,24ENYWfpbnIOGKDW11pXCJ,spotify:track:24ENYWfpbnIOGKDW11pXCJ,https://api.spotify.com/v1/tracks/24ENYWfpbnIOGKDW11pXCJ,https://api.spotify.com/v1/audio-analysis/24ENYWfpbnIOGKDW11pXCJ,294000,4,The Elephant Song,35007
119,0.551,0.385,10,-11.785,1,0.0326,0.77,0.162,0.101,0.109,98.979,audio_features,1eqGaMI4wbEmhZDfJWUSNV,spotify:track:1eqGaMI4wbEmhZDfJWUSNV,https://api.spotify.com/v1/tracks/1eqGaMI4wbEmhZDfJWUSNV,https://api.spotify.com/v1/audio-analysis/1eqGaMI4wbEmhZDfJWUSNV,131800,4,Old Habits Reprise,Mick Jagger
120,0.435,0.94,0,-5.569,1,0.128,0.0453,0.000327,0.185,0.574,174.147,audio_features,39NvPJmm0CwBguI0MsY9yv,spotify:track:39NvPJmm0CwBguI0MsY9yv,https://api.spotify.com/v1/tracks/39NvPJmm0CwBguI0MsY9yv,https://api.spotify.com/v1/audio-analysis/39NvPJmm0CwBguI0MsY9yv,226253,4,Lonely At The Top,Mick Jagger
121,0.533,0.688,1,-6.166,1,0.0725,0.0293,9.72e-05,0.474,0.956,138.981,audio_features,3ejjvP4oU6RoyiK9xZ5lwU,spotify:track:3ejjvP4oU6RoyiK9xZ5lwU,https://api.spotify.com/v1/tracks/3ejjvP4oU6RoyiK9xZ5lwU,https://api.spotify.com/v1/audio-analysis/3ejjvP4oU6RoyiK9xZ5lwU,189160,4,Beat It / State of Shock - Immortal Version,Michael Jackson
122,0.662,0.904,5,-6.527,1,0.0398,0.28,3.32e-06,0.0733,0.62,122.324,audio_features,19oKMA6GlnAWpYCSSMhsG1,spotify:track:19oKMA6GlnAWpYCSSMhsG1,https://api.spotify.com/v1/tracks/19oKMA6GlnAWpYCSSMhsG1,https://api.spotify.com/v1/audio-analysis/19oKMA6GlnAWpYCSSMhsG1,295333,4,Kow Tow,Mick Jagger
123,0.586,0.712,9,-4.823,1,0.0969,0.104,6.21e-06,0.0377,0.45,106.024,audio_features,5sn8kTcYEFZ0QcnYKEi9Qc,spotify:track:5sn8kTcYEFZ0QcnYKEi9Qc,https://api.spotify.com/v1/tracks/5sn8kTcYEFZ0QcnYKEi9Qc,https://api.spotify.com/v1/audio-analysis/5sn8kTcYEFZ0QcnYKEi9Qc,287973,4,T.H.E (The Hardest Ever),will.i.am
124,0.702,0.846,11,-5.146,0,0.0423,0.076,0.0915,0.531,0.594,117.978,audio_features,5XWhwopIR6PLA4jBwnd0S5,spotify:track:5XWhwopIR6PLA4jBwnd0S5,https://api.spotify.com/v1/tracks/5XWhwopIR6PLA4jBwnd0S5,https://api.spotify.com/v1/audio-analysis/5XWhwopIR6PLA4jBwnd0S5,215933,4,Charmed Life,Mick Jagger
125,0.544,0.783,5,-7.108,1,0.0368,0.00218,0.00103,0.266,0.367,109.089,audio_features,2nx3Gx5PEyDS9NHAvRmOiU,spotify:track:2nx3Gx5PEyDS9NHAvRmOiU,https://api.spotify.com/v1/tracks/2nx3Gx5PEyDS9NHAvRmOiU,https://api.spotify.com/v1/audio-analysis/2nx3Gx5PEyDS9NHAvRmOiU,241360,4,Visions Of Paradise,Mick Jagger
126,0.59,0.913,2,-4.879,1,0.054,0.0526,0.0,0.437,0.737,118.011,audio_features,3FZuZot3AXQVXaTlPWpzCc,spotify:track:3FZuZot3AXQVXaTlPWpzCc,https://api.spotify.com/v1/tracks/3FZuZot3AXQVXaTlPWpzCc,https://api.spotify.com/v1/audio-analysis/3FZuZot3AXQVXaTlPWpzCc,273680,4,Drive of Shame (feat. Mick Jagger),Brad Paisley
127,0.489,0.899,1,-3.964,1,0.0819,0.0016,0.00637,0.0609,0.641,146.22,audio_features,4lBUjEwlIFlZKwvqTGz0lO,spotify:track:4lBUjEwlIFlZKwvqTGz0lO,https://api.spotify.com/v1/tracks/4lBUjEwlIFlZKwvqTGz0lO,https://api.spotify.com/v1/audio-analysis/4lBUjEwlIFlZKwvqTGz0lO,245413,4,Wired All Night,Mick Jagger
128,0.44,0.757,7,-4.948,1,0.0557,0.08,0.0005,0.127,0.448,160.351,audio_features,3CfbBwJ3aGWjsnLDHfst6T,spotify:track:3CfbBwJ3aGWjsnLDHfst6T,https://api.spotify.com/v1/tracks/3CfbBwJ3aGWjsnLDHfst6T,https://api.spotify.com/v1/audio-analysis/3CfbBwJ3aGWjsnLDHfst6T,268600,4,Let's Make It Up,Mick Jagger
129,0.811,0.863,1,-4.133,1,0.145,0.0126,0.00535,0.11,0.865,104.837,audio_features,46oxhVXWECsaPytsDW6GKb,spotify:track:46oxhVXWECsaPytsDW6GKb,https://api.spotify.com/v1/tracks/46oxhVXWECsaPytsDW6GKb,https://api.spotify.com/v1/audio-analysis/46oxhVXWECsaPytsDW6GKb,259520,4,Sweet Thing,Mick Jagger
130,0.506,0.893,9,-2.763,1,0.0685,0.0128,0.00872,0.236,0.413,118.759,audio_features,4CG8UNXtg3YDXFqB3miwzA,spotify:track:4CG8UNXtg3YDXFqB3miwzA,https://api.spotify.com/v1/tracks/4CG8UNXtg3YDXFqB3miwzA,https://api.spotify.com/v1/audio-analysis/4CG8UNXtg3YDXFqB3miwzA,201760,4,Checkin' Up On My Baby,Mick Jagger
131,0.724,0.73,10,-6.747,1,0.0594,0.198,7.27e-06,0.187,0.597,127.949,audio_features,4uYTHh0agrb7IJfb1exCgT,spotify:track:4uYTHh0agrb7IJfb1exCgT,https://api.spotify.com/v1/tracks/4uYTHh0agrb7IJfb1exCgT,https://api.spotify.com/v1/audio-analysis/4uYTHh0agrb7IJfb1exCgT,353333,4,Primitive Cool,Mick Jagger
132,0.566,0.434,10,-8.341,1,0.0272,0.0292,0.81,0.0874,0.309,112.996,audio_features,6eLKALIQTFLg5DvBdpJnZT,spotify:track:6eLKALIQTFLg5DvBdpJnZT,https://api.spotify.com/v1/tracks/6eLKALIQTFLg5DvBdpJnZT,https://api.spotify.com/v1/audio-analysis/6eLKALIQTFLg5DvBdpJnZT,192933,3,Counting The Days,Mick Jagger
133,0.396,0.64,5,-8.193,1,0.0344,0.00556,0.00138,0.136,0.321,157.93,audio_features,5NtgWl9jeIrSBbFmzwt5yu,spotify:track:5NtgWl9jeIrSBbFmzwt5yu,https://api.spotify.com/v1/tracks/5NtgWl9jeIrSBbFmzwt5yu,https://api.spotify.com/v1/audio-analysis/5NtgWl9jeIrSBbFmzwt5yu,314253,4,Don't Call Me Up,Mick Jagger
134,0.766,0.878,9,-4.862,0,0.0585,0.127,0.00391,0.102,0.833,132.011,audio_features,4pVTneBibGa5HU7HzAOvY8,spotify:track:4pVTneBibGa5HU7HzAOvY8,https://api.spotify.com/v1/tracks/4pVTneBibGa5HU7HzAOvY8,https://api.spotify.com/v1/audio-analysis/4pVTneBibGa5HU7HzAOvY8,315613,4,Just Another Night,Mick Jagger
135,0.543,0.928,2,-4.393,1,0.0972,0.4,0.000536,0.271,0.596,172.064,audio_features,5cLSJ1odxAMtjx1Lq08dUN,spotify:track:5cLSJ1odxAMtjx1Lq08dUN,https://api.spotify.com/v1/tracks/5cLSJ1odxAMtjx1Lq08dUN,https://api.spotify.com/v1/audio-analysis/5cLSJ1odxAMtjx1Lq08dUN,253898,4,Gotta Get A Grip - Kevin Parker Remix,Mick Jagger
136,0.579,0.838,9,-4.783,1,0.0273,0.000164,0.00682,0.0634,0.695,128.889,audio_features,020X55mawvXGASoewg14Dj,spotify:track:020X55mawvXGASoewg14Dj,https://api.spotify.com/v1/tracks/020X55mawvXGASoewg14Dj,https://api.spotify.com/v1/audio-analysis/020X55mawvXGASoewg14Dj,214200,4,God Gave Me Everything,Mick Jagger
137,0.726,0.871,9,-6.391,0,0.0358,0.124,0.0,0.0832,0.788,129.141,audio_features,3IaMupH1kXVPQKlkuZvfQZ,spotify:track:3IaMupH1kXVPQKlkuZvfQZ,https://api.spotify.com/v1/tracks/3IaMupH1kXVPQKlkuZvfQZ,https://api.spotify.com/v1/audio-analysis/3IaMupH1kXVPQKlkuZvfQZ,298400,4,1/2 A Loaf,Mick Jagger
138,0.98,0.846,8,-7.696,0,0.139,0.283,0.149,0.052,0.891,121.562,audio_features,1sLTxLJzyoBJiPzv420KAx,spotify:track:1sLTxLJzyoBJiPzv420KAx,https://api.spotify.com/v1/tracks/1sLTxLJzyoBJiPzv420KAx,https://api.spotify.com/v1/audio-analysis/1sLTxLJzyoBJiPzv420KAx,271000,4,State of Shock,The Jacksons
140,0.687,0.69,11,-8.424,0,0.127,0.191,0.784,0.11,0.842,76.997,audio_features,7ySodE6xsDojBRjy7bGWmb,spotify:track:7ySodE6xsDojBRjy7bGWmb,https://api.spotify.com/v1/tracks/7ySodE6xsDojBRjy7bGWmb,https://api.spotify.com/v1/audio-analysis/7ySodE6xsDojBRjy7bGWmb,262933,4,Trance Dance - DJ Krush Remix,Hamid Baroudi
141,0.582,0.863,4,-8.755,0,0.0687,0.142,2.02e-06,0.776,0.641,118.952,audio_features,27WuCp0YphT1tieFElg4jO,spotify:track:27WuCp0YphT1tieFElg4jO,https://api.spotify.com/v1/tracks/27WuCp0YphT1tieFElg4jO,https://api.spotify.com/v1/audio-analysis/27WuCp0YphT1tieFElg4jO,186693,4,Etoile filante - Pt. II,Djamel Laroussi
143,0.65,0.76,4,-8.459,0,0.0588,0.2,4.53e-05,0.14,0.71,122.636,audio_features,1JrNAxiq1o57wxuI9aX6KJ,spotify:track:1JrNAxiq1o57wxuI9aX6KJ,https://api.spotify.com/v1/tracks/1JrNAxiq1o57wxuI9aX6KJ,https://api.spotify.com/v1/audio-analysis/1JrNAxiq1o57wxuI9aX6KJ,227520,4,Teacher - Single Mix; 2001 Remaster,Jethro Tull
144,0.515,0.441,1,-10.656,0,0.0254,0.0103,0.0158,0.122,0.225,99.006,audio_features,78FLjDcRvkXcIs6jRQN1ld,spotify:track:78FLjDcRvkXcIs6jRQN1ld,https://api.spotify.com/v1/tracks/78FLjDcRvkXcIs6jRQN1ld,https://api.spotify.com/v1/audio-analysis/78FLjDcRvkXcIs6jRQN1ld,302413,4,Broadsword - 2005 Remaster,Jethro Tull
152,0.351,0.764,9,-5.624,1,0.0366,0.00422,0.441,0.0197,0.504,166.656,audio_features,0OQcEcs36ckWOB1nywhmBV,spotify:track:0OQcEcs36ckWOB1nywhmBV,https://api.spotify.com/v1/tracks/0OQcEcs36ckWOB1nywhmBV,https://api.spotify.com/v1/audio-analysis/0OQcEcs36ckWOB1nywhmBV,210000,4,Hey Joe,Jimi Hendrix
153,0.728,0.543,9,-10.364,1,0.0926,0.0131,9.99e-05,0.048,0.644,103.247,audio_features,7wWmC06ddcnPaJgKGtuNhP,spotify:track:7wWmC06ddcnPaJgKGtuNhP,https://api.spotify.com/v1/tracks/7wWmC06ddcnPaJgKGtuNhP,https://api.spotify.com/v1/audio-analysis/7wWmC06ddcnPaJgKGtuNhP,229720,4,Model Man,King Crimson
154,0.398,0.0336,4,-27.154,1,0.0505,0.959,0.0159,0.13,0.283,140.616,audio_features,0eHRiORRpK1WCkIoWHPLXx,spotify:track:0eHRiORRpK1WCkIoWHPLXx,https://api.spotify.com/v1/tracks/0eHRiORRpK1WCkIoWHPLXx,https://api.spotify.com/v1/audio-analysis/0eHRiORRpK1WCkIoWHPLXx,167336,4,Lady of the Dancing Water,King Crimson
155,0.365,0.263,7,-18.358,0,0.0518,0.0329,0.699,0.218,0.311,146.028,audio_features,7M57Cwx9mYKatbEikEK7xz,spotify:track:7M57Cwx9mYKatbEikEK7xz,https://api.spotify.com/v1/tracks/7M57Cwx9mYKatbEikEK7xz,https://api.spotify.com/v1/audio-analysis/7M57Cwx9mYKatbEikEK7xz,444713,4,The Talking Drum,King Crimson
157,0.286,0.307,11,-15.953,0,0.04,0.0404,0.0125,0.185,0.134,118.395,audio_features,4xGvjkWNIQLxfwDaor0OUd,spotify:track:4xGvjkWNIQLxfwDaor0OUd,https://api.spotify.com/v1/tracks/4xGvjkWNIQLxfwDaor0OUd,https://api.spotify.com/v1/audio-analysis/4xGvjkWNIQLxfwDaor0OUd,281611,4,The Night Watch,King Crimson
158,0.281,0.309,4,-17.589,0,0.0373,0.545,0.618,0.109,0.309,81.173,audio_features,4QbpagjMCqSECj6IimTL2n,spotify:track:4QbpagjMCqSECj6IimTL2n,https://api.spotify.com/v1/tracks/4QbpagjMCqSECj6IimTL2n,https://api.spotify.com/v1/audio-analysis/4QbpagjMCqSECj6IimTL2n,365659,4,I Talk To The Wind,King Crimson
160,0.322,0.122,3,-20.153,0,0.0347,0.59,4.43e-05,0.22,0.0729,139.39,audio_features,6rK909qZc5wthR1uJURdP6,spotify:track:6rK909qZc5wthR1uJURdP6,https://api.spotify.com/v1/tracks/6rK909qZc5wthR1uJURdP6,https://api.spotify.com/v1/audio-analysis/6rK909qZc5wthR1uJURdP6,107437,3,Inner Garden I,King Crimson
162,0.429,0.276,2,-18.492,1,0.0613,0.0102,0.0307,0.0994,0.289,178.433,audio_features,4DE611blA3XV70Vb6XIQLN,spotify:track:4DE611blA3XV70Vb6XIQLN,https://api.spotify.com/v1/tracks/4DE611blA3XV70Vb6XIQLN,https://api.spotify.com/v1/audio-analysis/4DE611blA3XV70Vb6XIQLN,337936,4,Indoor Games,King Crimson
163,0.734,0.859,7,-7.237,0,0.0922,0.215,0.343,0.0823,0.908,112.941,audio_features,4eBCTzBsSjYgrLH5clQf2x,spotify:track:4eBCTzBsSjYgrLH5clQf2x,https://api.spotify.com/v1/tracks/4eBCTzBsSjYgrLH5clQf2x,https://api.spotify.com/v1/audio-analysis/4eBCTzBsSjYgrLH5clQf2x,349280,4,Born Under Punches (The Heat Goes On) - 2005 Remaster,Talking Heads
164,0.774,0.67,10,-8.11,0,0.0492,0.0653,0.528,0.101,0.82,126.234,audio_features,7tzxJBTk35iJREdh8LkWOm,spotify:track:7tzxJBTk35iJREdh8LkWOm,https://api.spotify.com/v1/tracks/7tzxJBTk35iJREdh8LkWOm,https://api.spotify.com/v1/audio-analysis/7tzxJBTk35iJREdh8LkWOm,309880,4,Pull up the Roots - 2005 Remaster,Talking Heads
168,0.433,0.42,5,-12.81,1,0.0432,0.388,0.0781,0.267,0.445,139.626,audio_features,0f5G7bKtrFTZwWUQCXBmxH,spotify:track:0f5G7bKtrFTZwWUQCXBmxH,https://api.spotify.com/v1/tracks/0f5G7bKtrFTZwWUQCXBmxH,https://api.spotify.com/v1/audio-analysis/0f5G7bKtrFTZwWUQCXBmxH,704133,4,A Man A City [Bonus Track] - Live At the Fillmore West,King Crimson
169,0.272,0.112,5,-20.758,0,0.0436,0.188,3.65e-05,0.0912,0.168,92.505,audio_features,52cDgMvKvqWv1S0BTU4nKk,spotify:track:52cDgMvKvqWv1S0BTU4nKk,https://api.spotify.com/v1/tracks/52cDgMvKvqWv1S0BTU4nKk,https://api.spotify.com/v1/audio-analysis/52cDgMvKvqWv1S0BTU4nKk,268934,1,The Letters,King Crimson
170,0.492,0.404,11,-14.332,0,0.0734,0.019,0.0167,0.679,0.469,141.188,audio_features,3WC6fKFGHqGDgic4WZUvkq,spotify:track:3WC6fKFGHqGDgic4WZUvkq,https://api.spotify.com/v1/tracks/3WC6fKFGHqGDgic4WZUvkq,https://api.spotify.com/v1/audio-analysis/3WC6fKFGHqGDgic4WZUvkq,474072,4,Easy Money,King Crimson
171,0.227,0.286,4,-20.129,0,0.0416,0.112,0.134,0.0539,0.0788,75.307,audio_features,3jkGEIuctfXOYiLITyxGLs,spotify:track:3jkGEIuctfXOYiLITyxGLs,https://api.spotify.com/v1/tracks/3jkGEIuctfXOYiLITyxGLs,https://api.spotify.com/v1/audio-analysis/3jkGEIuctfXOYiLITyxGLs,461620,4,Exiles,King Crimson
173,0.132,0.0705,4,-20.037,1,0.0377,0.96,0.85,0.147,0.11,167.913,audio_features,15sB3eQv8ua3CyckoXXBUf,spotify:track:15sB3eQv8ua3CyckoXXBUf,https://api.spotify.com/v1/tracks/15sB3eQv8ua3CyckoXXBUf,https://api.spotify.com/v1/audio-analysis/15sB3eQv8ua3CyckoXXBUf,255063,3,Prelude - Song Of The Gulls,King Crimson
175,0.478,0.267,7,-15.974,1,0.0318,0.94,0.0117,0.137,0.246,109.32,audio_features,1j99ZpardnAJcu9R0SYvZu,spotify:track:1j99ZpardnAJcu9R0SYvZu,https://api.spotify.com/v1/tracks/1j99ZpardnAJcu9R0SYvZu,https://api.spotify.com/v1/audio-analysis/1j99ZpardnAJcu9R0SYvZu,203000,3,Two Hands,King Crimson
176,0.319,0.271,7,-15.771,1,0.08,0.366,0.55,0.0899,0.0775,154.052,audio_features,6SNxXVFUOHpMvlN17DnBIy,spotify:track:6SNxXVFUOHpMvlN17DnBIy,https://api.spotify.com/v1/tracks/6SNxXVFUOHpMvlN17DnBIy,https://api.spotify.com/v1/audio-analysis/6SNxXVFUOHpMvlN17DnBIy,815675,4,Larks' Tongues In Aspic (Part I),King Crimson
177,0.244,0.353,0,-15.059,1,0.0511,0.131,0.305,0.0952,0.0714,90.676,audio_features,6k7G1MxGNIG33RpcUD36Oa,spotify:track:6k7G1MxGNIG33RpcUD36Oa,https://api.spotify.com/v1/tracks/6k7G1MxGNIG33RpcUD36Oa,https://api.spotify.com/v1/audio-analysis/6k7G1MxGNIG33RpcUD36Oa,490449,3,Providence,King Crimson
178,0.724,0.414,1,-11.19,1,0.0588,0.262,0.111,0.0785,0.719,146.939,audio_features,2zQl59dZMzwhrmeSBEgiXY,spotify:track:2zQl59dZMzwhrmeSBEgiXY,https://api.spotify.com/v1/tracks/2zQl59dZMzwhrmeSBEgiXY,https://api.spotify.com/v1/audio-analysis/2zQl59dZMzwhrmeSBEgiXY,388960,4,Watermelon Man,Herbie Hancock
180,0.56,0.544,5,-11.097,0,0.333,0.101,7.44e-05,0.217,0.685,111.161,audio_features,6pqWrRF9K2PHpBmmRSIte4,spotify:track:6pqWrRF9K2PHpBmmRSIte4,https://api.spotify.com/v1/tracks/6pqWrRF9K2PHpBmmRSIte4,https://api.spotify.com/v1/audio-analysis/6pqWrRF9K2PHpBmmRSIte4,255880,1,Cosmik Debris,Frank Zappa
181,0.498,0.73,4,-10.326,1,0.0388,0.076,0.0579,0.0712,0.724,131.019,audio_features,5floNyItopWZyB4IzKrJtW,spotify:track:5floNyItopWZyB4IzKrJtW,https://api.spotify.com/v1/tracks/5floNyItopWZyB4IzKrJtW,https://api.spotify.com/v1/audio-analysis/5floNyItopWZyB4IzKrJtW,260333,4,トーキョーレギー,Masayoshi Takanaka
182,0.596,0.357,0,-12.447,0,0.031,0.308,0.625,0.0959,0.112,129.097,audio_features,15DKVRxHhKqRmIE2L6G82h,spotify:track:15DKVRxHhKqRmIE2L6G82h,https://api.spotify.com/v1/tracks/15DKVRxHhKqRmIE2L6G82h,https://api.spotify.com/v1/audio-analysis/15DKVRxHhKqRmIE2L6G82h,272600,4,ティアーズ・オブ・ザ・スター,CASIOPEA
184,0.68,0.556,9,-10.619,0,0.039,0.295,1.79e-06,0.0855,0.715,121.171,audio_features,5aRj6TIRELABhgVasaff5g,spotify:track:5aRj6TIRELABhgVasaff5g,https://api.spotify.com/v1/tracks/5aRj6TIRELABhgVasaff5g,https://api.spotify.com/v1/audio-analysis/5aRj6TIRELABhgVasaff5g,234640,4,Doctor Wu,Steely Dan
188,0.484,0.66,0,-11.163,1,0.0358,0.034,0.0812,0.0893,0.742,78.591,audio_features,4PPwkLq2ld1k09Bl5NkyZB,spotify:track:4PPwkLq2ld1k09Bl5NkyZB,https://api.spotify.com/v1/tracks/4PPwkLq2ld1k09Bl5NkyZB,https://api.spotify.com/v1/audio-analysis/4PPwkLq2ld1k09Bl5NkyZB,169600,4,Uncle Remus,Frank Zappa
189,0.238,0.292,9,-14.294,1,0.0337,0.816,0.874,0.233,0.242,169.666,audio_features,30yqK9uSBaV0OXkRVwJmva,spotify:track:30yqK9uSBaV0OXkRVwJmva,https://api.spotify.com/v1/tracks/30yqK9uSBaV0OXkRVwJmva,https://api.spotify.com/v1/audio-analysis/30yqK9uSBaV0OXkRVwJmva,192093,4,The Snow Goose,Camel
